,PetID,sentiment_document_score,sentiment_document_magnitude
11200,8722dfeed,0.4,1.7
11201,1f58a286e,0.4,0.4
11202,6c399cb06,0.0,13.0
11203,0b0d903f4,0.3,4.2
11204,1377d2c0e,0.8,2.6
11205,01a985b44,0.0,1.5
11206,458e8f61c,0.3,6.9
11207,baf95d8dd,0.3,2.0
11208,ec4089e58,0.2,1.5
11209,1dc90fbb8,0.2,2.6
11210,7ebe13a93,-0.3,0.3
11211,ad8b0d9d1,0.3,2.4
11212,053d121b8,0.3,1.7
11213,cc08b4198,-0.2,0.2
11214,cd617c72c,0.5,4.3
11215,e540c1ba5,0.9,0.9
11216,955e7c5cf,0.2,4.0
11217,d5124cdcc,0.1,3.4
11218,0b0f596b5,0.0,0.0
11219,7af4cab5e,0.0,0.0
11220,82ea3883e,-0.2,0.2
11221,1952397d3,0.7,2.9
11222,3f53ec8cd,0.5,1.0
11223,0e8887c13,0.9,1.8
11224,00553ae55,0.1,0.1
11225,c0858dfca,0.1,6.6
11226,1ab364834,0.0,0.0
11227,16d7f208a,0.2,5.7
11228,9786bb3f7,0.1,4.5
11229,88b4f478e,0.2,3.8
11230,537b5f09b,0.0,3.3
11231,bb1775dbe,0.5,1.1
11232,7023f6b45,0.2,4.2
11233,983879402,0.2,1.3
11234,ece82128e,0.1,1.4
11235,574919b00,0.4,1.0
11236,208beeb80,0.6,7.4
11237,c33220375,0.0,0.0
11238,5d5942493,0.1,0.1
11239,e052a2a39,0.4,1.9
11240,0b01864e2,0.3,0.3
11241,c906d6c03,0.1,1.9
11242,5ada2f8b6,0.0,0.2
11243,74e316be1,0.3,1.2
11244,08ee62d43,0.4,1.8
11245,8f1105e2a,0.3,1.1
11246,711bebb99,0.4,0.9
11247,4e3a1f99b,0.6,1.2
11248,c0645d6c9,0.3,1.6
11249,818b12621,0.0,0.0
11250,638447198,0.0,1.5
11251,d1b183683,0.0,0.0
11252,8f90bba4c,0.4,0.8
11253,b1b2aae50,0.4,1.9
11254,58fe1756c,0.4,1.5
11255,8f214e361,0.2,1.7
11256,556549333,0.3,3.9
11257,a9495309b,0.3,1.0
11258,5c716a537,0.1,3.6
11259,77d38bd16,0.4,2.8
11260,e2c365994,0.1,0.6
11261,303696f08,0.3,1.3
11262,661bcb904,0.6,3.4
11263,4bff1ab0b,0.2,1.2
11264,1bc9bf272,0.7,1.5
11265,c9307b1ee,0.6,1.2
11266,8d8895245,0.7,5.9
11267,390c45d0c,0.0,6.3
11268,e2b705117,0.0,4.2
11269,b2406f38d,0.3,1.1
11270,6608d48b2,0.4,2.6
11271,43c661026,0.4,1.4
11272,41c61ed91,0.4,7.1
11273,e914bdd82,0.1,3.8
11274,7268e9e21,0.3,3.2
11275,56ddc4f47,0.7,0.7
11276,41e069381,0.1,2.3
11277,058d37dda,0.5,1.1
11278,5cc846427,-0.1,2.1
11279,2b4c4793d,-0.1,1.4
11280,97a80f8b3,0.2,1.1
11281,c51c9e136,0.5,1.1
11282,8b6690d89,0.0,4.7
11283,88b60278f,0.0,0.0
11284,d583d44d2,0.1,5.9
11285,5d822305a,0.7,3.7
11286,166040493,0.2,3.0
11287,b39ead375,0.0,0.0
11288,71d36d5c4,0.4,9.4
11289,4752b5e0c,0.3,3.5
11290,1f0e01c1d,0.4,1.1
11291,c1ba2169b,-0.5,0.5
11292,e98593be6,0.3,1.8
11293,01603d6e2,0.8,1.6
11294,018e4d193,0.2,2.5
11295,fb1a745e6,0.1,0.3
11296,ee15edbb0,0.9,0.9
11297,9c26f0fed,0.3,3.6
11298,5c62b4a8e,0.8,0.8
11299,edd2ebd5e,0.3,1.1
11300,594c46c16,0.3,2.5
11301,1ce37d745,0.1,1.5
11302,86855ddfd,0.2,6.7
11303,58132cc85,0.2,2.9
11304,0ef640aaf,0.0,1.4
11305,79b514f79,0.7,0.7
11306,220d4394a,0.5,3.8
11307,89446d475,0.4,2.4
11308,5c496f946,0.1,0.1
11309,67d0b57eb,0.3,2.0
11310,426662616,0.2,2.5
11311,ab48d21e0,-0.6,0.6
11312,0bf2506a5,0.2,0.5
11313,bfb33b149,0.1,1.8
11314,74b73209e,0.0,2.0
11315,57ffecfd8,0.4,0.9
11316,ead547f1b,-0.1,0.1
11317,e04814e10,0.1,2.2
11318,9ff766a26,0.1,0.1
11319,9795221d0,0.0,0.2
11320,c38d0b5ea,-0.1,1.1
11321,36f1c9d61,0.0,0.0
11322,a929a9f48,0.5,1.0
11323,71eda06c6,0.0,0.0
11324,2d0b49c8f,0.2,0.9
11325,906083f6c,0.3,4.6
11326,cfe66604e,0.1,2.4
11327,11a30eacf,0.9,0.9
11328,c70a3fcc5,-0.1,1.9
11329,5e3dc5d76,0.0,0.0
11330,b988d6443,0.4,2.5
11331,675a05fed,0.0,0.0
11332,0907a14f3,0.7,7.0
11333,b75594e30,0.3,2.4
11334,ba311fc1a,0.0,0.0
11335,206dbf18e,0.2,3.8
11336,aba512b8f,0.5,2.7
11337,b2566d195,0.3,2.9
11338,43fe381b3,0.4,3.2
11339,85952663a,0.4,3.4
11340,b887b2037,0.0,1.7
11341,132346d7e,0.2,0.2
11342,cb11e3261,0.2,0.2
11343,5ab714faa,0.2,2.3
11344,e030b331f,0.1,1.4
11345,ecafbb542,0.4,3.9
11346,4747bead4,0.5,2.6
11347,50d766c25,0.0,0.7
11348,6cd1cac68,-0.1,0.1
11349,a00eaa0fb,0.0,4.0
11350,210c4a637,0.3,9.9
11351,c7901e98d,0.4,0.9
11352,40f1ee340,0.0,1.5
11353,2b34c70e7,0.5,0.5
11354,2405c5660,0.0,3.7
11355,d8060a227,0.0,1.6
11356,72f6dbb1d,0.8,0.8
11357,e418eb448,0.2,8.7
11358,a36e3c034,0.1,1.7
11359,a18843d35,0.0,1.5
11360,536475bf3,0.4,5.0
11361,e827bee5e,0.0,0.2
11362,2ba66d1e1,0.1,2.6
11363,c626f2f93,0.3,0.3
11364,b7f7e01c6,0.5,0.5
11365,1a849a445,0.3,3.0
11366,ed08c717d,0.4,2.3
11367,19cb228a0,0.3,4.1
11368,4d3e3a146,0.0,3.1
11369,6cdc6cab4,0.1,0.4
11370,2d33077f2,0.9,1.9
11371,3f4e4f83f,0.5,0.5
11372,03f217352,0.4,3.1
11373,97baac4eb,0.6,0.6
11374,8c4488c48,0.3,7.7
11375,ec0ef9572,0.1,3.1
11376,b46b4419a,0.9,2.8
11377,f477f306f,0.3,6.1
11378,c0503dd75,0.1,3.1
11379,8a72708bc,0.5,2.6
11380,3dae967f1,0.1,1.8
11381,53bcfd67d,0.3,2.4
11382,1925aff9d,0.5,2.6
11383,cb8cce181,0.0,0.3
11384,6ad5153bb,0.3,1.4
11385,90fe2bf72,0.2,3.8
11386,9cfe96818,0.1,2.9
11387,8f2daa8e3,0.3,6.7
11388,c6cdbebfa,0.9,0.9
11389,988f48ca6,0.3,1.1
11390,edfe1377f,0.9,0.9
11391,3daede547,0.1,1.6
11392,bda912e4e,-0.1,2.3
11393,df0b49ce7,0.3,6.9
11394,e825b8b9f,0.3,1.8
11395,ae0c5671e,0.1,2.1
11396,41e4cc1de,0.1,1.6
11397,9dca27ec4,0.5,1.0
11398,1a91262f6,0.3,2.9
11399,571ce0202,0.3,0.3
11400,380e603cd,0.2,1.7
11401,e493537b3,-0.2,3.9
11402,9d1b799e7,0.2,0.2
11403,9deb1340f,0.0,1.2
11404,628f11673,0.1,0.5
11405,804c6c78d,0.1,3.2
11406,bb78d1aa5,0.0,1.2
11407,0c0508818,0.2,1.0
11408,a64ca36ca,0.5,4.7
11409,0e783a2e1,0.1,0.1
11410,26d17afbd,0.2,1.2
11411,c5574bf3d,0.4,2.3
11412,7f1bb8d32,-0.2,1.8
11413,6878a6fe0,0.2,2.3
11414,ea4fe7ae2,0.4,8.2
11415,56147c737,0.4,0.9
11416,799ea79a2,0.3,2.5
11417,73a25206b,0.6,3.2
11418,2b666036a,0.1,0.4
11419,b6f77d754,0.3,1.9
11420,bfdff0622,0.1,8.8
11421,ee3b21a9a,0.1,1.8
11422,25765058c,0.0,8.1
11423,6464f2352,0.0,1.3
11424,98686f3bc,0.4,1.4
11425,9f194db92,0.5,2.4
11426,9185b2ed3,0.3,2.6
11427,ae1d9f63a,0.1,1.6
11428,688b3183d,0.3,3.5
11429,ac49bdbdd,0.2,3.5
11430,f7bf646ee,0.3,9.2
11431,f1b5c8b92,0.3,3.7
11432,a5b9343c3,0.4,6.3
11433,2a89fe4a5,0.1,0.7
11434,f152b2fd4,0.2,0.8
11435,1cce33a82,0.0,0.0
11436,225d332dc,0.9,0.9
11437,fe4bb01a6,-0.2,0.9
11438,9fc14401a,-0.1,0.7
11439,cb15b5fb8,0.3,1.5
11440,48cb3c66a,0.1,0.1
11441,0806f9e3f,0.3,2.1
11442,871ea8021,0.2,2.2
11443,7efce4735,0.5,2.8
11444,f734bc3b5,0.3,3.8
11445,346c5abcd,0.3,10.1
11446,4c5dd1f7c,0.4,3.1
11447,b386bb45c,0.8,2.6
11448,7314ad440,0.3,0.9
11449,858b1443e,0.3,2.7
11450,3101d2bba,0.9,1.9
11451,e77941c00,-0.7,1.5
11452,c5756030f,-0.3,0.3
11453,25079d00a,0.5,1.0
11454,6fecc5cf7,0.1,0.8
11455,485cff597,0.3,5.4
11456,89af60ff3,0.1,0.4
11457,b421d0d48,0.3,3.9
11458,e4eb08c79,0.6,4.6
11459,056437112,0.4,0.8
11460,33dda6165,0.4,1.6
11461,36d7fc2c5,0.4,2.3
11462,5c67a27f5,0.0,2.7
11463,d73e917de,0.0,0.4
11464,268cdb435,0.1,1.2
11465,ec13e5f25,0.0,4.7
11466,db194aec8,0.2,1.0
11467,880d3c594,0.6,3.1
11468,41ce762ce,0.3,3.5
11469,966aaf6e2,0.2,0.8
11470,a6c7f3a13,0.8,0.8
11471,3828225de,0.2,6.9
11472,200a0df49,0.1,0.1
11473,44bc5f67c,0.1,3.2
11474,ba6fee44e,0.6,2.5
11475,21c8d5f0e,0.9,0.9
11476,a64e4905d,0.0,1.3
11477,2885ade43,0.2,0.9
11478,1fba191e3,0.6,0.6
11479,d9a2f1a7e,0.3,1.0
11480,7bce76c66,0.8,1.6
11481,863947277,0.4,2.2
11482,0fd68ca16,0.2,3.2
11483,71d834666,0.2,1.2
11484,77e6966dc,0.1,0.1
11485,3bc3e9db2,0.0,0.0
11486,155126a9f,-0.3,0.7
11487,95855babf,0.5,2.2
11488,6c8487ccb,0.4,0.8
11489,40b53f6c2,-0.1,0.6
11490,08710204e,0.0,0.0
11491,f3ac0a96b,0.3,2.7
11492,20f05426f,0.0,1.9
11493,936e8cc95,0.9,0.9
11494,82c51a95a,0.4,2.6
11495,d8697f0fd,0.3,1.2
11496,ffd697903,0.5,1.1
11497,6dc40f9b5,0.9,1.8
11498,4f9031dce,0.1,0.8
11499,50cbc6c8f,0.7,1.4
11500,c4f512d95,0.4,4.2
11501,3664119b9,0.4,1.7
11502,377d9bef6,0.8,2.5
11503,0820696a3,0.1,0.9
11504,4a78a1859,0.0,0.4
11505,07128a0d8,0.3,2.7
11506,ab94dbe57,0.3,1.2
11507,388bb6170,0.2,2.4
11508,fc7f99ad7,0.0,0.0
11509,67839e63d,0.7,3.0
11510,898ad5d4c,0.4,2.0
11511,d0c81c563,0.1,1.8
11512,7b60f948e,0.1,1.5
11513,62d09ac7c,-0.2,0.2
11514,889ae00e3,0.9,0.9
11515,1635eac9a,0.3,0.3
11516,ae84e47c8,0.6,5.4
11517,4d43092e3,0.5,4.1
11518,fc52c0c82,0.2,1.1
11519,163919bd1,0.9,0.9
11520,cc492b6b5,-0.4,0.9
11521,b0cc3078c,0.1,1.3
11522,5267f524a,0.0,0.0
11523,bdab91b8c,0.2,4.4
11524,d42b92c05,0.4,2.7
11525,cb5ecf136,0.2,7.7
11526,577de26db,-0.9,0.9
11527,a8a8f95f6,0.5,2.8
11528,3b8b38508,0.3,2.0
11529,b102f525b,-0.5,0.5
11530,87a37261b,0.4,4.6
11531,239b75387,0.0,2.4
11532,53e7035cf,0.3,2.0
11533,bb714a80a,0.0,0.0
11534,b38a74866,0.9,0.9
11535,ebd78e1d4,0.4,9.6
11536,c723171ff,0.3,1.7
11537,73e1b299a,0.4,2.0
11538,a19305a1a,0.8,6.4
11539,ae3ef6983,0.3,6.5
11540,52d0469f8,0.0,7.8
11541,3d0a4c45a,0.4,3.1
11542,e362e64bb,0.3,1.3
11543,42a28c241,0.2,0.5
11544,cace2b412,0.0,1.1
11545,30dd541af,0.7,3.6
11546,fa2c37e6a,0.3,2.3
11547,8c76e6356,0.1,14.8
11548,ca90f9062,0.9,0.9
11549,d8876247a,0.0,0.0
11550,56b5845d7,0.0,1.4
11551,6bf6880bd,0.5,0.5
11552,dea01911c,0.3,0.9
11553,249112486,0.0,0.6
11554,e6c3faeed,0.0,0.0
11555,6d8793638,0.2,1.2
11556,ab083aa2a,0.2,1.9
11557,a5edf3e84,0.9,0.9
11558,f391fc44e,0.4,1.4
11559,c5ff5915a,0.5,4.7
11560,cef342d22,0.4,0.4
11561,cac71d5bd,0.4,0.9
11562,66038a4b3,0.4,4.4
11563,b13247816,0.6,0.6
11564,2831bd2b0,0.2,7.1
11565,eb350f2bc,0.0,1.1
11566,eba773cbe,0.1,0.3
11567,bdf958227,0.3,1.5
11568,5bfbb098d,0.3,5.1
11569,344b9632c,0.0,0.4
11570,f27915d51,-0.4,0.4
11571,583d4b36c,0.6,4.3
11572,25bdd7d90,0.1,3.7
11573,081301773,0.9,0.9
11574,04d25d8a7,0.8,1.6
11575,f38727a35,0.5,3.1
11576,919ebd16f,0.1,2.7
11577,fbb3db415,0.1,0.1
11578,9568aa267,0.3,3.5
11579,73d7bb2ce,0.2,3.5
11580,fbcea110f,0.1,0.3
11581,51741c1b7,0.6,2.5
11582,a19707195,0.8,0.8
11583,3a1f2a306,0.2,0.2
11584,f7999c9bf,0.8,3.3
11585,99c7658be,0.4,0.4
11586,960de1fad,0.5,1.6
11587,f262fd637,-0.1,2.0
11588,8c2e6c331,0.2,1.3
11589,1f470d9f4,0.2,1.3
11590,810ae61da,0.2,1.2
11591,fe3d33ae1,0.8,0.8
11592,911464bd8,0.1,1.3
11593,519bc8382,0.4,5.8
11594,da78c5792,0.5,2.1
11595,9b4dad348,0.2,5.3
11596,d77baafda,0.2,4.5
11597,cca1ec6df,-0.8,0.8
11598,f246cb734,0.1,0.2
11599,a02551367,0.1,7.5
11600,a4c903a3d,0.1,0.1
11601,289cc7f88,0.0,1.7
11602,23a5c1e87,0.2,0.7
11603,769579681,0.0,2.7
11604,d4c9eaede,0.9,2.8
11605,90e582b0c,0.6,3.8
11606,e1e2ecc3e,0.1,1.4
11607,1f2c63312,0.3,1.2
11608,bcfea60f5,0.2,0.4
11609,9804a7d82,0.3,2.4
11610,6eff0639c,0.1,0.8
11611,9c14d8650,0.4,1.2
11612,fc02869d9,0.1,0.7
11613,196195aee,0.5,1.0
11614,d3dd7e6a7,0.3,1.2
11615,6c55e596d,0.7,2.3
11616,1bec8eb5e,0.4,4.3
11617,ecfcb4430,0.5,2.1
11618,1bbe4e4f0,0.1,2.9
11619,c960bb1bd,0.2,1.2
11620,982564925,0.0,0.0
11621,bfdde77ff,0.2,0.8
11622,96ad2141c,0.1,0.1
11623,a0f88616c,0.0,1.7
11624,b2936408d,0.3,1.6
11625,a63c59c80,0.0,4.7
11626,2148c2ef6,0.3,6.3
11627,47d383f21,0.1,1.8
11628,4d1d8655a,0.5,2.8
11629,badeec277,0.5,0.5
11630,6eab205e6,0.8,3.2
11631,d3ef2ebef,0.9,0.9
11632,86f40e2b4,0.1,4.1
11633,5a358b56f,0.2,0.4
11634,0cb450c62,0.1,2.7
11635,1cc66d907,0.1,2.9
11636,0aa767c04,0.7,1.4
11637,2fdd78c55,0.1,0.8
11638,04b5f77c0,-0.2,0.2
11639,9d7c4455c,0.9,1.8
11640,102c931d8,0.3,0.8
11641,eabef1496,0.2,1.3
11642,81d6d070c,0.9,2.8
11643,b5b9449db,0.5,3.5
11644,d899c9ef7,0.5,1.7
11645,1067bd14b,0.3,2.8
11646,473af1ce7,0.2,5.4
11647,81a815ef5,0.0,1.2
11648,e02b6a2d4,0.0,0.6
11649,0dfa8e172,0.7,1.5
11650,8a030b8f0,0.8,0.8
11651,fdb03c163,0.5,2.1
11652,9bbd8c277,0.0,0.2
11653,a56c46193,0.0,2.1
11654,b60e920db,0.4,0.4
11655,c240d153f,0.8,4.4
11656,2c88aa53a,0.4,5.2
11657,4fedc2eb6,0.3,1.2
11658,3af2b1473,0.4,2.7
11659,a5b5eccb6,0.5,3.3
11660,d68301fb2,0.9,0.9
11661,74f4cfdf6,0.4,2.7
11662,9b93196dd,0.9,0.9
11663,3a7b85800,0.1,1.2
11664,fca85f778,0.7,1.5
11665,d538c491f,0.9,0.9
11666,8d650d311,0.3,11.3
11667,bc14f3a48,0.8,0.8
11668,1bf24d8be,0.2,3.4
11669,dfe361097,0.3,1.8
11670,feb06d776,0.1,3.0
11671,0dbb0a012,0.4,1.9
11672,a4652e4fe,0.5,2.3
11673,2e1de0bba,0.1,1.5
11674,b80074591,0.9,0.9
11675,9ef475fbe,0.2,2.8
11676,94e45a1a7,0.8,0.8
11677,a8d14470d,-0.1,1.1
11678,4a91d273b,0.3,3.3
11679,88cdc9a60,0.0,2.5
11680,afc71f432,0.8,0.8
11681,21b933087,0.5,0.5
11682,8c9b5b646,0.0,1.9
11683,705117847,0.5,1.7
11684,718b14a08,0.1,4.4
11685,ade6b8efc,0.2,4.6
11686,8520800b1,0.0,6.2
11687,79c15bb50,0.2,0.2
11688,859bcc995,0.8,0.8
11689,166650836,0.4,2.8
11690,61e7f4ebe,0.1,2.8
11691,b3170958f,0.0,2.7
11692,84fbd99d9,0.0,5.1
11693,6d6390b1f,0.5,2.6
11694,8bb1c8a6f,0.1,5.0
11695,989e61978,0.6,1.2
11696,07dd9a0a5,0.4,1.4
11697,4c05ee4b2,0.7,1.5
11698,1663d062c,0.1,1.4
11699,68df0b84c,0.6,2.5
11700,98565468b,0.1,1.1
11701,48c5a3c40,0.5,2.8
11702,ae17429ae,0.9,0.9
11703,21d8f0d2f,0.5,2.2
11704,1c8aa65f6,0.0,3.2
11705,f41112ee1,0.9,0.9
11706,91c4cb54d,0.0,2.3
11707,28fe42572,0.8,0.8
11708,71b0f7f97,0.2,0.2
11709,756eaf5eb,0.0,1.1
11710,80a2e14af,0.4,0.9
11711,492fe3371,0.2,2.0
11712,ba66a7a82,0.6,0.6
11713,2cc0c6dee,0.2,2.7
11714,fe41e15d5,0.0,1.7
11715,8d862cd26,0.0,2.7
11716,c7f4e4fb5,0.3,8.3
11717,5fed61438,0.3,2.2
11718,bc695e9d0,0.2,1.0
11719,4cbc3433e,0.0,0.0
11720,184a51562,0.0,2.4
11721,8cf93cab0,0.5,1.7
11722,91e996718,0.1,2.5
11723,cc13183c3,-0.1,3.4
11724,1a54d4e92,0.5,3.1
11725,ca587cb42,0.0,4.1
11726,9fe3f6afa,0.0,2.6
11727,629df03ce,0.1,5.2
11728,b1307cb03,0.3,2.9
11729,6db27dbb7,0.1,0.1
11730,1dcd8bc8a,0.3,2.6
11731,175926b9c,0.1,2.1
11732,427755203,0.0,0.0
11733,a8cfbf446,0.7,0.7
11734,95183dc31,0.1,2.1
11735,88487194e,0.0,0.1
11736,15f62e911,0.8,0.8
11737,22e4974f2,0.8,3.2
11738,2b4b4e40c,0.0,1.9
11739,f3a9092a2,0.0,1.8
11740,6dbb13673,0.4,1.3
11741,3c1370c6a,0.5,2.2
11742,0d34bfde7,0.4,7.6
11743,f98e4f7b6,0.3,1.8
11744,3cdaf32d2,0.4,2.3
11745,cf4bbdbfa,0.4,1.5
11746,79abb5387,0.3,1.2
11747,59e6d1d66,0.3,6.8
11748,ae5f13659,0.2,0.2
11749,6bed4e9d5,0.9,0.9
11750,7d1ff4264,0.2,1.4
11751,e2101b7d1,0.0,1.5
11752,5ecd80dba,0.2,1.1
11753,bcb22c952,0.0,0.0
11754,6aee1d8da,0.4,0.9
11755,ff10041de,0.0,5.4
11756,b16852e32,0.5,6.1
11757,b100db162,0.3,1.8
11758,35b51bb28,0.3,0.8
11759,7c4b2e0c0,0.2,6.0
11760,44175f75c,0.4,1.3
11761,655cfc630,0.6,0.6
11762,917c0bc2b,-0.6,1.2
11763,365aaebc8,0.2,1.0
11764,d29627289,0.5,1.1
11765,9ba7b7b9c,0.8,0.8
11766,ca7a148c0,0.1,0.4
11767,ad6e56af2,0.0,0.2
11768,752c4af59,0.2,1.4
11769,c2bc9cfc3,0.2,0.8
11770,d2f3db726,0.1,0.3
11771,0b110b315,0.3,4.7
11772,75f3f26cd,0.4,2.5
11773,b39f3f7ad,0.1,1.7
11774,ac4c28677,-0.3,2.9
11775,fc1ac0d75,0.1,1.0
11776,ac6d69d99,0.0,0.8
11777,182aec7a4,-0.3,0.7
11778,f7675eb96,0.3,3.2
11779,850a43f90,0.6,3.7
11780,fffd9b5a8,0.9,0.9
11781,813db4d5a,0.8,1.6
11782,0eb219818,0.5,1.0
11783,7843a9dca,0.3,0.6
11784,c4bc89962,0.3,1.4
11785,77e679018,0.2,2.5
11786,ce26d6864,0.0,1.8
11787,9f3fe015b,0.0,0.0
11788,77a74852b,0.3,6.4
11789,b3f69b209,0.2,0.2
11790,9e058e06f,-0.1,0.1
11791,c1d58a395,0.5,1.1
11792,37884b086,0.5,3.8
11793,c14ddf8a0,0.0,0.1
11794,eceb03b88,0.1,2.0
11795,b6661be84,-0.1,1.0
11796,b854220cb,0.0,3.0
11797,9fecfc736,0.3,0.7
11798,a99e4b365,0.8,0.8
11799,33715275e,0.0,1.2
11800,563854d72,0.6,4.3
11801,aa328a5ba,0.1,0.1
11802,4b4bb2b0a,0.0,4.7
11803,8947bf4b9,0.3,3.7
11804,8910e2c01,0.0,16.4
11805,ac94029d4,0.6,2.4
11806,9b515d697,0.1,4.9
11807,a2124f529,0.2,2.7
11808,6f7b3566f,0.2,0.4
11809,21178f3b0,0.8,1.6
11810,41fa17c7c,0.0,0.6
11811,4bd7346d6,0.4,3.7
11812,573b3ec3d,0.2,0.5
11813,402799b02,0.2,1.1
11814,9f9bfa4d9,0.5,3.8
11815,1eb8a0278,0.3,1.1
11816,5145c1766,0.1,3.5
11817,f454ac205,0.1,7.9
11818,3a8f89229,0.6,2.7
11819,a1be4d855,0.4,4.8
11820,8e8d158cf,0.1,1.1
11821,5d3ee6378,0.1,4.3
11822,4b2aa880a,0.3,4.6
11823,0f506dd65,0.7,0.7
11824,f60779a3b,-0.3,1.2
11825,233ddf40c,0.3,0.7
11826,2f0abd493,0.3,7.2
11827,c70dc1bd1,0.0,0.0
11828,2bf834f39,0.2,2.3
11829,27058d03f,0.0,0.0
11830,87e1b0c16,0.3,2.9
11831,6d2c3b550,0.0,0.9
11832,7d6298b6e,0.4,4.2
11833,774289137,0.0,1.6
11834,d8af1e7a3,0.2,1.8
11835,4b31d7b1e,0.9,0.9
11836,f16407c21,0.3,5.0
11837,5e8872259,0.2,0.2
11838,e0ee00f9a,0.1,0.8
11839,cea6df421,-0.1,1.6
11840,69f4a00df,0.0,0.4
11841,96ba0193d,0.0,0.0
11842,4f7a70728,0.4,1.0
11843,93d842736,0.2,1.0
11844,2774ef93f,0.3,1.1
11845,7d2e1dd01,0.0,0.1
11846,756308d39,0.8,0.8
11847,d3f157880,0.6,3.0
11848,4ff447944,0.2,5.1
11849,69a1b02f6,0.2,1.1
11850,cc515ec8c,0.5,4.8
11851,6c48c9154,0.9,0.9
11852,2836c44dc,0.0,0.0
11853,1e1e7c4ec,0.3,1.9
11854,7f3781bec,0.2,1.8
11855,b5fcc079e,0.1,4.3
11856,823d5bd7e,0.0,4.2
11857,158bc6f24,0.4,6.4
11858,bf90589d1,0.0,0.0
11859,4ad9ea6f0,0.1,0.3
11860,960f1a1d8,0.3,1.7
11861,ebbf04d10,0.5,1.0
11862,eab1d3e9f,0.2,10.4
11863,8d50d37f8,0.6,2.6
11864,a8c336257,0.2,1.1
11865,a6e2258f0,0.6,3.0
11866,2b82af067,0.0,0.0
11867,3f222f11f,0.9,1.8
11868,a0b82db0e,0.4,0.8
11869,ec30a3b11,0.3,6.3
11870,f51667d46,0.3,1.1
11871,b03336851,0.3,1.1
11872,de34278bc,0.1,3.1
11873,aecba8ecd,0.5,2.2
11874,2fb22dd88,0.0,0.0
11875,a11245368,0.3,6.4
11876,2def0a43e,0.3,1.1
11877,30eb1004f,0.2,6.4
11878,cf51903db,0.6,4.1
11879,378059791,-0.4,1.8
11880,7cd7dc461,0.9,0.9
11881,b13db9ce8,0.9,2.7
11882,91f0cb0a9,0.3,2.2
11883,e4a48ef49,-0.1,0.5
11884,c3b89c2e8,0.2,2.8
11885,28ce3c3ea,0.0,0.1
11886,fc948a166,0.0,1.1
11887,39fc7e6d8,-0.3,2.9
11888,4b9f45715,0.5,2.1
11889,3d1d0f102,0.5,1.6
11890,125edf869,0.4,3.9
11891,973dddde5,0.3,3.0
11892,0ece28cf0,0.6,3.2
11893,31104de48,0.0,1.5
11894,d9fca8be8,0.1,4.1
11895,88666f74e,0.4,4.7
11896,57b9d7903,0.8,0.8
11897,79a352e54,0.6,3.7
11898,e40368c38,0.4,0.8
11899,e8c9545c7,0.2,1.7
11900,f8e1ea097,0.5,2.8
11901,19d8b1d8e,0.4,6.2
11902,b88fdc7ba,0.3,3.3
11903,45f72b10b,0.2,1.8
11904,166345ac8,0.6,2.0
11905,d3975e1bd,0.0,3.4
11906,b984a461b,0.5,6.5
11907,1557f91e8,0.2,0.9
11908,9c31047a7,0.0,0.7
11909,639fed947,0.0,0.0
11910,80de23d7a,0.5,1.6
11911,2fbf2cb7c,0.6,4.7
11912,622f08247,0.2,3.0
11913,3ae51e685,0.4,1.4
11914,edf80e3cc,0.0,0.6
11915,062de1f53,0.1,2.3
11916,af8138fea,0.1,1.2
11917,d52c77d14,0.5,4.3
11918,15ee5f008,0.1,0.2
11919,4999e2693,0.2,1.4
11920,bc9168a46,0.4,1.2
11921,3b0b2a86a,0.5,1.5
11922,885b7eb9b,0.1,0.8
11923,d90bd59c3,0.0,1.6
11924,f6510f0c2,0.0,0.1
11925,3163e9acf,-0.6,0.6
11926,f891608d9,-0.8,0.8
11927,b83e15288,0.8,0.8
11928,5c60d114f,0.1,2.9
11929,dfb7301a8,0.4,1.8
11930,649930cc8,0.7,3.0
11931,afec4c35e,0.1,2.9
11932,3268dcfd0,0.3,2.3
11933,546957a8b,0.2,2.5
11934,97db95d21,0.2,0.2
11935,774bd5a80,0.4,2.0
11936,c59d7c9f3,0.2,2.7
11937,2d00520ed,0.4,2.3
11938,0b2e2526c,0.9,0.9
11939,9180e09cb,0.5,2.1
11940,720db9cb3,0.8,0.8
11941,ed97f6919,0.4,7.6
11942,5ef0ffe23,0.0,0.0
11943,f2eb9530d,0.4,2.8
11944,59f4e3255,0.0,4.0
11945,5fc06cf73,0.3,2.7
11946,d9cf525bb,0.1,2.7
11947,eefb8d885,0.5,1.0
11948,e7c1eb9ec,0.3,2.1
11949,e2ce25661,0.3,0.6
11950,854edf08f,0.1,2.0
11951,5d808057a,0.0,1.5
11952,8de855263,0.5,1.0
11953,5c110b9d2,0.5,2.2
11954,9f4a72311,0.5,1.1
11955,2e41f018c,0.3,12.3
11956,e633386b0,0.9,0.9
11957,b3a6f353d,0.2,3.0
11958,f0057428e,0.1,1.3
11959,f98750599,0.2,1.6
11960,fbaec0999,0.2,0.6
11961,e92ed29c2,0.2,5.7
11962,51df78553,0.4,1.3
11963,bd54c995a,0.4,5.9
11964,2898238f2,-0.1,1.1
11965,76c073021,0.2,0.7
11966,3a4ce4c6e,0.2,4.0
11967,95e61ce61,0.3,2.3
11968,e13488562,0.2,2.7
